record_id,vehicle_vin,day_idx,sample_idx,timestamp,speed_kmh,motor_rpm,battery_soc,battery_voltage,battery_current,battery_temp_c,state_at_sample,assigned_day_index,ved_reference_veh_id,synthetic_gap_indicator,event_sequence_index,latitude,longitude,accel_z,telemetry_coverage,subject_zone
EV_REC_83023,VF8VNF_0058,9,79,2026-01-10T19:45:00,0.0,0,40.87,280.0,-48.64,36.07,CHARGING,9,560,False,79,40.748360,-73.975695,0.0,full,US
EV_REC_83024,VF8VNF_0058,9,80,2026-01-10T20:00:00,0.0,0,43.3,280.0,-31.64,31.28,CHARGING,9,560,False,80,40.752233,-73.978219,0.0,full,US
EV_REC_83025,VF8VNF_0058,9,81,2026-01-10T20:15:00,0.0,0,45.09,280.0,-63.44,35.66,CHARGING,9,560,False,81,40.752237,-73.970779,0.0,full,US
EV_REC_83026,VF8VNF_0058,9,82,2026-01-10T20:30:00,0.0,0,48.92,280.0,-42.95,42.36,CHARGING,9,560,False,82,40.758365,-73.968954,0.0,full,US
EV_REC_83027,VF8VNF_0058,9,83,2026-01-10T20:45:00,0.0,0,49.01,280.0,-22.72,27.43,CHARGING,9,560,False,83,40.748226,-73.978057,0.0,full,US
EV_REC_83028,VF8VNF_0058,9,84,2026-01-10T21:00:00,0.0,0,50.69,280.0,-60.1,38.88,CHARGING,9,560,False,84,40.751915,-73.969225,0.0,full,US
EV_REC_83029,VF8VNF_0058,9,85,2026-01-10T21:15:00,0.0,0,54.59,280.0,-47.79,32.88,CHARGING,9,560,False,85,40.757275,-73.968180,0.0,full,US
EV_REC_83030,VF8VNF_0058,9,86,2026-01-10T21:30:00,0.0,0,55.5,280.0,-44.34,32.41,CHARGING,9,560,False,86,40.747341,-73.972623,0.0,full,US
EV_REC_83031,VF8VNF_0058,9,87,2026-01-10T21:45:00,0.0,0,57.2,280.0,-25.65,27.98,CHARGING,9,560,False,87,40.749559,-73.972169,0.0,full,US
EV_REC_83032,VF8VNF_0058,9,88,2026-01-10T22:00:00,0.0,0,58.19,280.0,-40.71,41.82,CHARGING,9,560,False,88,40.751753,-73.976003,0.0,full,US
EV_REC_83033,VF8VNF_0058,9,89,2026-01-10T22:15:00,0.0,0,62.29,280.0,-44.18,30.6,CHARGING,9,560,False,89,40.748079,-73.971279,0.0,full,US
EV_REC_83034,VF8VNF_0058,9,90,2026-01-10T22:30:00,0.0,0,62.65,280.0,-43.92,29.18,CHARGING,9,560,False,90,40.750835,-73.966210,0.0,full,US
EV_REC_83035,VF8VNF_0058,9,91,2026-01-10T22:45:00,0.0,0,66.26,280.0,-49.48,36.03,CHARGING,9,560,False,91,40.751801,-73.972990,0.0,full,US
EV_REC_83036,VF8VNF_0058,9,92,2026-01-10T23:00:00,0.0,0,67.74,280.0,-49.8,40.2,CHARGING,9,560,False,92,40.754199,-73.977001,0.0,full,US
EV_REC_83037,VF8VNF_0058,9,93,2026-01-10T23:15:00,0.0,0,69.22,280.0,-34.45,33.72,CHARGING,9,560,False,93,40.745530,-73.974822,0.0,full,US
EV_REC_83038,VF8VNF_0058,9,94,2026-01-10T23:30:00,0.0,0,70.96,280.0,-51.61,23.65,CHARGING,9,560,False,94,40.748324,-73.968859,0.0,full,US
EV_REC_83039,VF8VNF_0058,9,95,2026-01-10T23:45:00,0.0,0,73.55,280.0,-39.34,28.72,CHARGING,9,560,False,95,40.747073,-73.972624,0.0,full,US
EV_REC_83040,VF8VNF_0058,10,0,2026-01-11T00:00:00,0.0,0,66.27,280.0,-13.91,26.82,CHARGING,10,560,False,0,40.751366,-73.975322,0.0,full,US
EV_REC_83041,VF8VNF_0058,10,1,2026-01-11T00:15:00,0.0,0,69.0,280.0,-44.18,43.15,CHARGING,10,560,False,1,40.751717,-73.977338,0.0,full,US
EV_REC_83042,VF8VNF_0058,10,2,2026-01-11T00:30:00,0.0,0,69.68,280.0,-38.92,32.57,CHARGING,10,560,False,2,40.743407,-73.965746,0.0,full,US
EV_REC_83043,VF8VNF_0058,10,3,2026-01-11T00:45:00,0.0,0,73.52,280.0,-32.89,35.54,CHARGING,10,560,False,3,40.751968,-73.975458,0.0,full,US
EV_REC_83044,VF8VNF_0058,10,4,2026-01-11T01:00:00,0.0,0,74.47,280.0,-53.22,30.05,CHARGING,10,560,False,4,40.755410,-73.975582,0.0,full,US
EV_REC_83045,VF8VNF_0058,10,5,2026-01-11T01:15:00,0.0,0,76.64,280.0,-55.8,34.13,CHARGING,10,560,False,5,40.752129,-73.971179,0.0,full,US
EV_REC_83046,VF8VNF_0058,10,6,2026-01-11T01:30:00,0.0,0,79.87,280.0,-30.79,34.08,CHARGING,10,560,False,6,40.751469,-73.976182,0.0,full,US
EV_REC_83047,VF8VNF_0058,10,7,2026-01-11T01:45:00,0.0,0,82.37,280.0,-56.02,29.83,CHARGING,10,560,False,7,40.749465,-73.982037,0.0,full,US
EV_REC_83048,VF8VNF_0058,10,8,2026-01-11T02:00:00,0.0,0,83.73,280.0,-49.23,27.01,CHARGING,10,560,False,8,40.744128,-73.979275,0.0,full,US
EV_REC_83049,VF8VNF_0058,10,9,2026-01-11T02:15:00,0.0,0,85.75,280.0,-40.39,30.87,CHARGING,10,560,False,9,40.749528,-73.971112,0.0,full,US
EV_REC_83050,VF8VNF_0058,10,10,2026-01-11T02:30:00,0.0,0,89.04,280.0,-41.35,32.2,CHARGING,10,560,False,10,40.748163,-73.976495,0.0,full,US
EV_REC_83051,VF8VNF_0058,10,11,2026-01-11T02:45:00,0.0,0,92.0,280.0,-38.75,30.57,CHARGING,10,560,False,11,40.751722,-73.977479,0.0,full,US
EV_REC_83052,VF8VNF_0058,10,12,2026-01-11T03:00:00,0.0,0,91.93,280.0,2.42,29.2,IDLE,10,560,False,12,40.748775,-73.984184,0.0,full,US
EV_REC_83053,VF8VNF_0058,10,13,2026-01-11T03:15:00,0.0,0,92.68,280.0,-1.51,42.96,IDLE,10,560,False,13,40.747627,-73.979565,0.0,full,US
EV_REC_83054,VF8VNF_0058,10,14,2026-01-11T03:30:00,0.0,0,93.23,280.0,-2.99,40.73,IDLE,10,560,False,14,40.749647,-73.972031,0.0,full,US
EV_REC_83055,VF8VNF_0058,10,15,2026-01-11T03:45:00,0.0,0,93.35,280.0,-1.85,37.34,IDLE,10,560,False,15,40.748427,-73.974206,0.0,full,US
EV_REC_83056,VF8VNF_0058,10,16,2026-01-11T04:00:00,0.0,0,91.78,280.0,1.94,35.56,IDLE,10,560,False,16,40.754719,-73.972942,0.0,full,US
EV_REC_83057,VF8VNF_0058,10,17,2026-01-11T04:15:00,0.0,0,93.26,280.0,2.24,32.08,IDLE,10,560,False,17,40.754153,-73.971474,0.0,full,US
EV_REC_83058,VF8VNF_0058,10,18,2026-01-11T04:30:00,0.0,0,94.29,280.0,-2.71,37.8,IDLE,10,560,False,18,40.750420,-73.977580,0.0,full,US
EV_REC_83059,VF8VNF_0058,10,19,2026-01-11T04:45:00,0.0,0,94.31,280.0,-0.69,32.92,IDLE,10,560,False,19,40.749815,-73.972831,0.0,full,US
EV_REC_83060,VF8VNF_0058,10,20,2026-01-11T05:00:00,0.0,0,93.42,280.0,0.04,32.22,IDLE,10,560,False,20,40.753979,-73.972564,0.0,full,US
EV_REC_83061,VF8VNF_0058,10,21,2026-01-11T05:15:00,0.0,0,93.83,280.0,-1.97,27.54,IDLE,10,560,False,21,40.749561,-73.978151,0.0,full,US
EV_REC_83062,VF8VNF_0058,10,22,2026-01-11T05:30:00,0.0,0,92.78,280.0,-1.48,38.05,IDLE,10,560,False,22,40.748796,-73.987001,0.0,full,US
EV_REC_83063,VF8VNF_0058,10,23,2026-01-11T05:45:00,0.0,0,94.41,280.0,3.56,36.34,IDLE,10,560,False,23,40.755228,-73.961413,0.0,full,US
EV_REC_83064,VF8VNF_0058,10,24,2026-01-11T06:00:00,44.9,3353,93.1,280.0,19.3,28.59,DRIVING_PASSENGER,10,560,False,24,40.743552,-73.971059,-0.049,full,US
EV_REC_83065,VF8VNF_0058,10,25,2026-01-11T06:15:00,62.79,4474,92.73,280.0,14.26,40.37,DRIVING_PASSENGER,10,560,False,25,40.714519,-73.962639,-0.083,full,US
EV_REC_83066,VF8VNF_0058,10,26,2026-01-11T06:30:00,0.0,0,89.95,280.0,4.84,40.48,IDLE,10,560,False,26,40.756689,-73.970967,0.0,full,US
EV_REC_83067,VF8VNF_0058,10,27,2026-01-11T06:45:00,0.0,0,37.7,280.0,-0.36,29.08,IDLE,10,560,False,27,40.748421,-73.971477,0.0,full,US
EV_REC_83068,VF8VNF_0058,10,28,2026-01-11T07:00:00,37.43,2992,89.14,280.0,0.0,30.59,DRIVING_PASSENGER,10,560,False,28,40.747917,-73.955445,-0.254,full,US
EV_REC_83069,VF8VNF_0058,10,29,2026-01-11T07:15:00,0.0,0,37.72,280.0,0.78,30.83,IDLE,10,560,False,29,40.754207,-73.984578,0.0,full,US
EV_REC_83070,VF8VNF_0058,10,30,2026-01-11T07:30:00,0.0,0,36.93,280.0,-1.45,30.0,IDLE,10,560,False,30,40.750040,-73.973192,0.0,full,US
EV_REC_83071,VF8VNF_0058,10,31,2026-01-11T07:45:00,18.89,1193,87.66,280.0,19.97,33.95,DEADHEAD,10,560,False,31,40.761510,-74.013936,0.074,full,US
EV_REC_83072,VF8VNF_0058,10,32,2026-01-11T08:00:00,14.28,730,87.49,280.0,10.12,33.38,DEADHEAD,10,560,False,32,40.734055,-74.018843,0.321,full,US
EV_REC_83073,VF8VNF_0058,10,33,2026-01-11T08:15:00,27.04,2111,85.23,280.0,2.62,29.19,DEADHEAD,10,560,False,33,40.730696,-73.948730,-0.687,full,US
EV_REC_83074,VF8VNF_0058,10,34,2026-01-11T08:30:00,0.0,0,37.58,280.0,0.46,28.28,IDLE,10,560,False,34,40.750068,-73.973116,0.0,full,US
EV_REC_83075,VF8VNF_0058,10,35,2026-01-11T08:45:00,0.0,0,39.65,280.0,-2.38,38.73,IDLE,10,560,False,35,40.746521,-73.969578,0.0,full,US
EV_REC_83076,VF8VNF_0058,10,36,2026-01-11T09:00:00,0.0,0,40.56,280.0,1.53,33.64,IDLE,10,560,False,36,40.754958,-73.971299,0.0,full,US
EV_REC_83077,VF8VNF_0058,10,37,2026-01-11T09:15:00,0.0,0,39.97,280.0,2.89,28.72,IDLE,10,560,False,37,40.751257,-73.975598,0.0,full,US
EV_REC_83078,VF8VNF_0058,10,38,2026-01-11T09:30:00,0.0,0,39.36,280.0,-1.0,33.99,IDLE,10,560,False,38,40.746247,-73.977252,0.0,full,US
EV_REC_83079,VF8VNF_0058,10,39,2026-01-11T09:45:00,0.0,0,38.5,280.0,1.08,21.97,IDLE,10,560,False,39,40.748969,-73.973187,0.0,full,US
EV_REC_83080,VF8VNF_0058,10,40,2026-01-11T10:00:00,0.0,0,36.9,280.0,1.7,21.43,IDLE,10,560,False,40,40.749865,-73.976307,0.0,full,US
EV_REC_83081,VF8VNF_0058,10,41,2026-01-11T10:15:00,0.0,0,38.57,280.0,1.37,31.06,IDLE,10,560,False,41,40.747059,-73.960240,0.0,full,US
EV_REC_83082,VF8VNF_0058,10,42,2026-01-11T10:30:00,0.0,0,39.43,280.0,-2.56,38.91,IDLE,10,560,False,42,40.750628,-73.976186,0.0,full,US
EV_REC_83083,VF8VNF_0058,10,43,2026-01-11T10:45:00,0.0,0,39.1,280.0,3.86,29.69,IDLE,10,560,False,43,40.746391,-73.971280,0.0,full,US
EV_REC_83084,VF8VNF_0058,10,44,2026-01-11T11:00:00,0.0,0,38.9,280.0,2.52,29.54,IDLE,10,560,False,44,40.749029,-73.979851,0.0,full,US
EV_REC_83085,VF8VNF_0058,10,45,2026-01-11T11:15:00,0.0,0,38.99,280.0,0.14,41.49,IDLE,10,560,False,45,40.752357,-73.978254,0.0,full,US
EV_REC_83086,VF8VNF_0058,10,46,2026-01-11T11:30:00,0.0,0,38.71,280.0,-0.36,34.47,IDLE,10,560,False,46,40.749097,-73.971696,0.0,full,US
EV_REC_83087,VF8VNF_0058,10,47,2026-01-11T11:45:00,0.0,0,37.83,280.0,-2.49,34.09,IDLE,10,560,False,47,40.751897,-73.973322,0.0,full,US
EV_REC_83088,VF8VNF_0058,10,48,2026-01-11T12:00:00,0.0,0,38.4,280.0,2.8,33.85,IDLE,10,560,False,48,40.751676,-73.974635,0.0,full,US
EV_REC_83089,VF8VNF_0058,10,49,2026-01-11T12:15:00,0.0,0,46.37,280.0,-44.49,30.97,CHARGING,10,560,False,49,40.756963,-73.972009,0.0,full,US
EV_REC_83090,VF8VNF_0058,10,50,2026-01-11T12:30:00,0.0,0,54.61,280.0,-41.9,35.9,CHARGING,10,560,False,50,40.748591,-73.976976,0.0,full,US
EV_REC_83091,VF8VNF_0058,10,51,2026-01-11T12:45:00,0.0,0,64.21,280.0,-43.7,33.0,CHARGING,10,560,False,51,40.744627,-73.976730,0.0,full,US
EV_REC_83092,VF8VNF_0058,10,52,2026-01-11T13:00:00,0.0,0,73.83,280.0,-32.63,34.22,CHARGING,10,560,False,52,40.745479,-73.971961,0.0,full,US
EV_REC_83093,VF8VNF_0058,10,53,2026-01-11T13:15:00,0.0,0,84.28,280.0,-34.34,26.71,CHARGING,10,560,False,53,40.749796,-73.971096,0.0,full,US
EV_REC_83094,VF8VNF_0058,10,54,2026-01-11T13:30:00,24.47,1562,66.57,280.0,0.0,31.02,DEADHEAD,10,560,False,54,40.745778,-73.997788,0.709,full,US
EV_REC_83095,VF8VNF_0058,10,55,2026-01-11T13:45:00,0.0,13864,66.02,280.0,23.39,29.3,DRIVING_PASSENGER,10,560,False,55,40.758062,-74.001711,-0.565,full,US
EV_REC_83096,VF8VNF_0058,10,56,2026-01-11T14:00:00,0.0,0,38.18,280.0,2.12,39.65,IDLE,10,560,False,56,40.750182,-73.982884,0.0,full,US
EV_REC_83097,VF8VNF_0058,10,57,2026-01-11T14:15:00,50.84,3942,65.18,280.0,0.0,31.63,DRIVING_PASSENGER,10,560,False,57,40.750143,-74.010265,-0.294,full,US
EV_REC_83098,VF8VNF_0058,10,58,2026-01-11T14:30:00,0.0,0,38.97,280.0,3.13,38.21,IDLE,10,560,False,58,40.745743,-73.968392,0.0,full,US
EV_REC_83099,VF8VNF_0058,10,59,2026-01-11T14:45:00,0.0,0,38.64,280.0,2.7,29.55,IDLE,10,560,False,59,40.756082,-73.974469,0.0,full,US
EV_REC_83100,VF8VNF_0058,10,60,2026-01-11T15:00:00,46.71,3159,60.9,280.0,15.61,24.86,DRIVING_PASSENGER,10,560,False,60,40.720531,-73.977493,0.156,full,US
EV_REC_83101,VF8VNF_0058,10,61,2026-01-11T15:15:00,24.37,1623,61.9,280.0,3.22,30.38,DEADHEAD,10,560,False,61,40.782255,-73.948107,0.367,full,US
EV_REC_83102,VF8VNF_0058,10,62,2026-01-11T15:30:00,19.93,1135,60.14,280.0,0.0,28.53,DEADHEAD,10,560,False,62,40.774804,-74.003631,-0.133,full,US
EV_REC_83103,VF8VNF_0058,10,63,2026-01-11T15:45:00,0.0,0,40.36,280.0,0.09,37.54,IDLE,10,560,False,63,40.753029,-73.977326,0.0,full,US
EV_REC_83104,VF8VNF_0058,10,64,2026-01-11T16:00:00,47.26,3159,59.35,280.0,24.84,34.14,DRIVING_PASSENGER,10,560,False,64,40.766855,-74.005148,0.018,full,US
EV_REC_83105,VF8VNF_0058,10,65,2026-01-11T16:15:00,0.0,0,58.94,280.0,-1.71,36.54,IDLE,10,560,False,65,40.747967,-73.970233,0.0,full,US
EV_REC_83106,VF8VNF_0058,10,66,2026-01-11T16:30:00,29.55,2318,56.94,280.0,30.55,36.6,DRIVING_PASSENGER,10,560,False,66,40.744800,-73.973076,-0.036,full,US
EV_REC_83107,VF8VNF_0058,10,67,2026-01-11T16:45:00,0.0,0,40.83,280.0,-0.92,30.12,IDLE,10,560,False,67,40.743285,-73.970953,0.0,full,US
EV_REC_83108,VF8VNF_0058,10,68,2026-01-11T17:00:00,42.3,3029,54.9,280.0,0.0,32.43,DRIVING_PASSENGER,10,560,False,68,40.741020,-73.934202,0.174,full,US
EV_REC_83109,VF8VNF_0058,10,69,2026-01-11T17:15:00,31.12,2153,53.88,280.0,3.8,27.39,DEADHEAD,10,560,False,69,40.746886,-73.961620,0.706,full,US
EV_REC_83110,VF8VNF_0058,10,70,2026-01-11T17:30:00,0.0,0,54.58,280.0,0.98,29.41,IDLE,10,560,False,70,40.753646,-73.987940,0.0,full,US
EV_REC_83111,VF8VNF_0058,10,71,2026-01-11T17:45:00,32.69,2188,53.08,280.0,0.0,29.41,DEADHEAD,10,560,False,71,40.792167,-73.967721,0.386,full,US
EV_REC_83112,VF8VNF_0058,10,72,2026-01-11T18:00:00,0.0,0,38.54,280.0,-0.37,31.77,IDLE,10,560,False,72,40.750443,-73.966177,0.0,full,US
EV_REC_83113,VF8VNF_0058,10,73,2026-01-11T18:15:00,0.0,0,38.62,280.0,-1.86,38.81,IDLE,10,560,False,73,40.751135,-73.970379,0.0,full,US
EV_REC_83114,VF8VNF_0058,10,74,2026-01-11T18:30:00,0.0,0,39.11,280.0,-0.45,32.68,IDLE,10,560,False,74,40.748775,-73.976129,0.0,full,US
EV_REC_83115,VF8VNF_0058,10,75,2026-01-11T18:45:00,0.0,0,37.46,280.0,1.0,32.6,IDLE,10,560,False,75,40.749590,-73.967435,0.0,full,US
EV_REC_83116,VF8VNF_0058,10,76,2026-01-11T19:00:00,0.0,0,37.55,280.0,1.4,27.76,IDLE,10,560,False,76,40.753637,-73.976484,0.0,full,US
EV_REC_83117,VF8VNF_0058,10,77,2026-01-11T19:15:00,0.0,0,38.35,280.0,1.17,34.41,IDLE,10,560,False,77,40.756717,-73.967604,0.0,full,US
EV_REC_83118,VF8VNF_0058,10,78,2026-01-11T19:30:00,0.0,0,38.9,280.0,3.2,26.7,IDLE,10,560,False,78,40.748936,-73.978374,0.0,full,US
EV_REC_83119,VF8VNF_0058,10,79,2026-01-11T19:45:00,0.0,0,37.3,280.0,1.9,36.98,IDLE,10,560,False,79,40.753710,-73.968501,0.0,full,US
EV_REC_83120,VF8VNF_0058,10,80,2026-01-11T20:00:00,0.0,0,38.35,280.0,2.67,37.26,IDLE,10,560,False,80,40.748990,-73.966864,0.0,full,US
EV_REC_83121,VF8VNF_0058,10,81,2026-01-11T20:15:00,0.0,0,38.71,280.0,1.29,28.31,IDLE,10,560,False,81,40.757043,-73.968002,0.0,full,US
EV_REC_83122,VF8VNF_0058,10,82,2026-01-11T20:30:00,0.0,0,39.32,280.0,0.31,31.51,IDLE,10,560,False,82,40.748847,-73.981310,0.0,full,US
EV_REC_83123,VF8VNF_0058,10,83,2026-01-11T20:45:00,0.0,0,38.67,280.0,-1.37,39.73,IDLE,10,560,False,83,40.746783,-73.977663,0.0,full,US
EV_REC_83124,VF8VNF_0058,10,84,2026-01-11T21:00:00,0.0,0,41.15,280.0,-17.93,31.64,CHARGING,10,560,False,84,40.752005,-73.968742,0.0,full,US
EV_REC_83125,VF8VNF_0058,10,85,2026-01-11T21:15:00,0.0,0,42.26,280.0,-57.97,29.08,CHARGING,10,560,False,85,40.751621,-73.966566,0.0,full,US
EV_REC_83126,VF8VNF_0058,10,86,2026-01-11T21:30:00,0.0,0,44.26,280.0,-28.24,38.19,CHARGING,10,560,False,86,40.746225,-73.974106,0.0,full,US
EV_REC_83127,VF8VNF_0058,10,87,2026-01-11T21:45:00,0.0,0,47.03,280.0,-44.52,26.04,CHARGING,10,560,False,87,40.753305,-73.960843,0.0,full,US
EV_REC_83128,VF8VNF_0058,10,88,2026-01-11T22:00:00,0.0,0,48.49,280.0,-31.51,23.97,CHARGING,10,560,False,88,40.755417,-73.973656,0.0,full,US
EV_REC_83129,VF8VNF_0058,10,89,2026-01-11T22:15:00,0.0,0,51.01,280.0,-34.16,32.25,CHARGING,10,560,False,89,40.750013,-73.972631,0.0,full,US
EV_REC_83130,VF8VNF_0058,10,90,2026-01-11T22:30:00,0.0,0,54.82,280.0,-43.67,37.79,CHARGING,10,560,False,90,40.750375,-73.977041,0.0,full,US
EV_REC_83131,VF8VNF_0058,10,91,2026-01-11T22:45:00,0.0,0,56.29,280.0,-34.9,33.22,CHARGING,10,560,False,91,40.751635,-73.974493,0.0,full,US
EV_REC_83132,VF8VNF_0058,10,92,2026-01-11T23:00:00,0.0,0,55.85,280.0,-25.28,32.38,CHARGING,10,560,False,92,40.751349,-73.977241,0.0,full,US
EV_REC_83133,VF8VNF_0058,10,93,2026-01-11T23:15:00,0.0,0,57.87,280.0,-51.62,38.8,CHARGING,10,560,False,93,40.753453,-73.975791,0.0,full,US
EV_REC_83134,VF8VNF_0058,10,94,2026-01-11T23:30:00,0.0,0,59.24,280.0,-47.44,28.28,CHARGING,10,560,False,94,40.745059,-73.972733,0.0,full,US
EV_REC_83135,VF8VNF_0058,10,95,2026-01-11T23:45:00,0.0,0,61.46,280.0,-20.55,34.92,CHARGING,10,560,False,95,40.754592,-73.974091,0.0,full,US
EV_REC_83136,VF8VNF_0058,11,0,2026-01-12T00:00:00,0.0,0,67.0,280.0,-30.44,34.33,CHARGING,11,560,False,0,40.748397,-73.977022,0.0,full,US
EV_REC_83137,VF8VNF_0058,11,1,2026-01-12T00:15:00,0.0,0,67.45,280.0,-53.46,27.17,CHARGING,11,560,False,1,40.744539,-73.978833,0.0,full,US
EV_REC_83138,VF8VNF_0058,11,2,2026-01-12T00:30:00,0.0,0,70.13,280.0,-23.76,30.33,CHARGING,11,560,False,2,40.746519,-73.976577,0.0,full,US
EV_REC_83139,VF8VNF_0058,11,3,2026-01-12T00:45:00,0.0,0,71.65,280.0,-27.97,25.63,CHARGING,11,560,False,3,40.749035,-73.972860,0.0,full,US
EV_REC_83140,VF8VNF_0058,11,4,2026-01-12T01:00:00,0.0,0,72.24,280.0,-30.45,30.63,CHARGING,11,560,False,4,40.754070,-73.967656,0.0,full,US
EV_REC_83141,VF8VNF_0058,11,5,2026-01-12T01:15:00,0.0,0,74.73,280.0,-42.95,39.03,CHARGING,11,560,False,5,40.748289,-73.977921,0.0,full,US
EV_REC_83142,VF8VNF_0058,11,6,2026-01-12T01:30:00,0.0,0,77.17,280.0,-40.89,32.84,CHARGING,11,560,False,6,40.749556,-73.967883,0.0,full,US
EV_REC_83143,VF8VNF_0058,11,7,2026-01-12T01:45:00,0.0,0,79.56,280.0,-46.57,36.61,CHARGING,11,560,False,7,40.754144,-73.976062,0.0,full,US
EV_REC_83144,VF8VNF_0058,11,8,2026-01-12T02:00:00,0.0,0,79.95,280.0,-31.61,28.12,CHARGING,11,560,False,8,40.747757,-73.976378,0.0,full,US
EV_REC_83145,VF8VNF_0058,11,9,2026-01-12T02:15:00,0.0,0,82.58,280.0,-38.79,39.37,CHARGING,11,560,False,9,40.751189,-73.965550,0.0,full,US
EV_REC_83146,VF8VNF_0058,11,10,2026-01-12T02:30:00,0.0,0,85.72,280.0,-46.73,36.25,CHARGING,11,560,False,10,40.747641,-73.973536,0.0,full,US
EV_REC_83147,VF8VNF_0058,11,11,2026-01-12T02:45:00,0.0,0,86.17,280.0,-53.78,29.91,CHARGING,11,560,False,11,40.752268,-73.979519,0.0,full,US
EV_REC_83148,VF8VNF_0058,11,12,2026-01-12T03:00:00,0.0,0,86.62,280.0,-46.99,29.39,CHARGING,11,560,False,12,40.755617,-73.979346,0.0,full,US
EV_REC_83149,VF8VNF_0058,11,13,2026-01-12T03:15:00,0.0,0,90.72,280.0,-51.27,27.04,CHARGING,11,560,False,13,40.751309,-73.971280,0.0,full,US
EV_REC_83150,VF8VNF_0058,11,14,2026-01-12T03:30:00,0.0,0,91.81,280.0,-22.2,27.35,CHARGING,11,560,False,14,40.754767,-73.971068,0.0,full,US
EV_REC_83151,VF8VNF_0058,11,15,2026-01-12T03:45:00,0.0,0,92.86,280.0,-2.64,39.13,IDLE,11,560,False,15,40.748281,-73.978478,0.0,full,US
EV_REC_83152,VF8VNF_0058,11,16,2026-01-12T04:00:00,0.0,0,93.8,280.0,2.17,29.23,IDLE,11,560,False,16,40.753467,-73.978521,0.0,full,US
EV_REC_83153,VF8VNF_0058,11,17,2026-01-12T04:15:00,0.0,0,92.42,280.0,-0.71,31.87,IDLE,11,560,False,17,40.748832,-73.978745,0.0,full,US
EV_REC_83154,VF8VNF_0058,11,18,2026-01-12T04:30:00,0.0,0,94.27,280.0,0.6,31.39,IDLE,11,560,False,18,40.748962,-73.973681,0.0,full,US
EV_REC_83155,VF8VNF_0058,11,19,2026-01-12T04:45:00,0.0,0,92.67,280.0,1.77,26.07,IDLE,11,560,False,19,40.746797,-73.975012,0.0,full,US
EV_REC_83156,VF8VNF_0058,11,20,2026-01-12T05:00:00,0.0,0,93.08,280.0,0.28,35.54,IDLE,11,560,False,20,40.750835,-73.974848,0.0,full,US
EV_REC_83157,VF8VNF_0058,11,21,2026-01-12T05:15:00,0.0,0,93.24,280.0,1.62,26.84,IDLE,11,560,False,21,40.748548,-73.976062,0.0,full,US
EV_REC_83158,VF8VNF_0058,11,22,2026-01-12T05:30:00,0.0,0,95.35,280.0,-0.41,29.42,IDLE,11,560,False,22,40.749329,-73.971918,0.0,full,US
EV_REC_83159,VF8VNF_0058,11,23,2026-01-12T05:45:00,0.0,0,93.93,280.0,1.98,31.78,IDLE,11,560,False,23,40.749783,-73.977171,0.0,full,US
EV_REC_83160,VF8VNF_0058,11,24,2026-01-12T06:00:00,18.42,1344,93.18,280.0,0.0,31.25,DEADHEAD,11,560,False,24,40.739977,-74.003244,-0.008,full,US
EV_REC_83161,VF8VNF_0058,11,25,2026-01-12T06:15:00,34.04,2664,91.92,280.0,24.07,34.54,DEADHEAD,11,560,False,25,40.724670,-73.979700,-0.391,full,US
EV_REC_83162,VF8VNF_0058,11,26,2026-01-12T06:30:00,38.83,3058,88.76,280.0,52.09,31.05,DRIVING_PASSENGER,11,560,False,26,40.750975,-73.985810,0.202,full,US
EV_REC_83163,VF8VNF_0058,11,27,2026-01-12T06:45:00,45.37,3724,92.04,280.0,18.57,33.54,DRIVING_PASSENGER,11,560,False,27,40.747074,-73.980686,0.447,full,US
EV_REC_83164,VF8VNF_0058,11,28,2026-01-12T07:00:00,0.0,0,29.07,280.0,-2.69,36.5,IDLE,11,560,False,28,40.748993,-73.974965,0.0,full,US
EV_REC_83165,VF8VNF_0058,11,29,2026-01-12T07:15:00,0.0,0,89.28,280.0,-2.11,26.27,IDLE,11,560,False,29,40.751021,-73.974873,0.0,full,US
EV_REC_83166,VF8VNF_0058,11,30,2026-01-12T07:30:00,52.36,4096,88.22,280.0,20.68,30.55,DRIVING_PASSENGER,11,560,False,30,40.784458,-73.973213,0.551,full,US
EV_REC_83167,VF8VNF_0058,11,31,2026-01-12T07:45:00,21.74,1658,87.43,280.0,0.0,36.23,DRIVING_PASSENGER,11,560,False,31,40.747940,-73.940829,-0.027,full,US
EV_REC_83168,VF8VNF_0058,11,32,2026-01-12T08:00:00,0.0,0,85.93,280.0,1.97,29.46,IDLE,11,560,False,32,40.751077,-73.976782,0.0,full,US
EV_REC_83169,VF8VNF_0058,11,33,2026-01-12T08:15:00,27.62,1948,85.16,280.0,21.92,34.73,DRIVING_PASSENGER,11,560,False,33,40.768399,-73.982190,-0.114,full,US
EV_REC_83170,VF8VNF_0058,11,34,2026-01-12T08:30:00,0.0,0,27.99,280.0,-2.02,36.43,IDLE,11,560,False,34,40.747555,-73.969689,0.0,full,US
EV_REC_83171,VF8VNF_0058,11,35,2026-01-12T08:45:00,50.58,3320,81.52,280.0,22.77,34.34,DRIVING_PASSENGER,11,560,False,35,40.735384,-73.946365,0.247,full,US
EV_REC_83172,VF8VNF_0058,11,36,2026-01-12T09:00:00,0.0,0,27.77,280.0,-3.64,33.83,IDLE,11,560,False,36,40.746305,-73.975832,0.0,full,US
